Cust.ID,2008,2009 Q1,2009 Q2,2009 Q3,2009 Q4,# mailings,# phone,# email,AmCancer,RedCross,MS-Society,AmHeart,SaveChildren,WorldFood,Bloom/BW,BetterHome,Money,NY'er,FieldStream,PCWorld,RollingStone,Car,Vacation,Health/Fit
39,33,2,31,23,13,2,1,0,24,9,27,17,14,33,1,1,1,0,1,1,0,0,1,0
63,92,98,51,85,8,0,1,2,1,21,28,20,20,15,0,0,0,1,1,1,1,1,1,1
12,102,106,61,67,2,1,2,0,29,21,27,4,28,31,1,0,0,0,1,1,1,1,0,0
3,71,14,66,1,21,0,2,1,40,59,14,0,14,29,1,1,1,1,0,1,1,0,1,1
4,27,25,20,38,43,2,1,0,2,0,5,1,4,2,0,1,0,1,1,1,1,0,0,1
52,14,3,59,44,87,0,1,2,8,40,30,5,83,48,1,0,1,0,0,0,1,1,0,1
18,17,6,22,27,9,1,1,1,9,54,71,6,72,64,1,1,0,1,1,1,0,1,0,0
39,24,37,59,68,71,0,0,0,7,59,89,78,68,2,1,1,1,1,0,0,0,0,0,1
152,31,29,98,95,40,0,0,2,0,5,3,0,5,1,1,0,1,1,0,1,1,1,0,1
24,126,129,23,93,41,0,2,1,2,23,21,2,45,25,0,1,0,0,0,1,0,1,1,1
99,63,68,53,0,49,0,0,0,1,3,2,0,3,1,0,0,1,0,0,1,0,1,1,1
68,2,88,1,37,2,2,1,2,7,64,43,16,62,78,1,0,1,1,1,1,0,1,1,0
43,99,13,13,63,26,1,1,0,34,18,70,67,10,51,0,0,1,1,1,0,1,0,1,1
68,58,64,85,49,102,0,2,0,14,20,41,32,42,50,1,1,0,1,0,1,1,1,1,1
115,159,39,29,124,30,1,0,0,13,11,28,10,29,16,1,0,1,1,0,1,1,0,1,0
65,141,56,162,118,22,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
16,99,92,25,31,100,0,1,1,49,15,60,62,60,7,1,1,1,1,0,1,1,1,1,0
105,154,61,71,51,119,0,2,0,71,40,28,66,88,49,0,0,0,0,1,0,1,1,0,0
107,88,65,19,41,216,2,0,1,13,19,5,27,34,20,0,0,1,0,0,0,0,0,1,0
28,54,54,10,7,15,2,1,0,1,2,19,22,3,2,1,1,0,0,0,0,1,0,0,1
26,61,184,211,189,168,2,1,2,57,71,36,76,2,69,0,1,0,0,1,0,1,1,0,0
65,57,75,75,31,3,0,2,0,47,50,51,37,58,59,0,0,1,1,1,1,0,1,0,1
150,132,83,87,74,114,2,2,0,33,46,18,29,19,35,0,1,1,1,0,0,1,1,1,0
61,44,79,18,0,45,2,1,2,12,85,15,63,3,1,1,0,0,1,1,0,0,1,0,0
172,75,5,143,25,80,0,1,2,18,36,36,0,36,0,1,0,1,0,0,1,1,0,1,1
42,38,20,3,50,31,0,0,2,40,46,36,52,66,54,1,1,1,0,0,0,1,1,1,1
143,175,36,188,220,32,0,2,1,79,73,45,20,47,73,1,1,0,1,0,0,1,1,1,0
80,1,44,177,8,193,1,1,0,62,25,57,23,28,54,0,1,1,0,0,1,1,0,0,1
33,13,209,90,105,158,0,0,1,8,17,38,18,36,22,0,1,0,0,1,0,0,0,1,0
139,159,88,170,154,50,1,1,0,5,42,24,41,6,28,0,1,0,1,1,0,1,0,1,0
95,114,129,121,2,100,1,1,0,15,60,64,65,8,9,0,0,0,0,1,1,1,0,1,0
81,63,104,109,52,113,0,1,1,55,26,1,51,7,31,0,1,0,0,0,0,0,1,0,0
6,4,7,3,8,3,2,0,1,33,17,12,23,13,13,1,1,0,1,1,0,0,1,0,1
54,58,25,69,116,27,2,2,1,6,2,29,11,19,10,1,0,1,1,1,0,1,0,0,1
52,123,23,5,120,71,2,1,2,74,82,71,8,12,32,0,1,1,0,0,1,0,0,1,0
3,5,7,3,0,2,1,2,2,0,14,15,21,1,16,1,0,0,1,1,1,1,1,1,1
104,72,159,83,126,214,2,1,2,25,40,41,17,15,46,0,0,0,0,0,0,0,1,1,1
28,167,101,216,139,34,0,0,1,6,67,63,44,36,75,0,0,1,1,0,0,0,1,1,0
11,76,58,44,29,2,1,1,2,64,89,28,56,86,34,1,0,1,0,1,1,1,0,1,1
97,129,189,157,151,223,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
1,29,0,19,28,1,0,2,2,18,0,29,28,13,9,0,0,1,1,1,0,0,1,1,1
76,21,42,10,22,12,2,2,2,15,11,0,38,42,5,0,0,0,1,1,1,1,0,1,1
113,31,1,75,92,15,1,0,0,4,4,3,0,14,11,1,0,0,0,1,1,0,0,0,0
4,103,125,62,47,95,2,0,2,9,25,6,16,16,25,0,0,1,0,0,1,0,0,0,1
15,28,28,2,17,6,1,1,0,399,19,1292,1159,399,1444,0,0,0,0,0,0,0,1,0,0
31,3,20,5,7,30,0,2,2,31,26,14,2,32,17,1,1,0,1,0,1,0,0,1,1
5,53,36,4,83,13,2,1,2,45,72,20,15,44,63,0,0,1,0,1,1,0,0,1,0
14,34,40,12,38,8,1,2,0,23,51,39,52,32,37,0,0,1,0,1,1,0,0,1,1
32,37,34,34,35,39,2,1,0,14,11,16,2,9,24,0,1,1,0,0,1,0,1,1,1
3,68,15,18,7,87,1,0,2,34,5,54,7,11,41,0,1,1,0,0,1,1,1,0,1
152,148,13,91,42,143,0,0,2,7,1,0,17,5,17,1,0,0,1,1,1,0,0,1,1
84,56,7,92,61,45,0,1,2,22,36,8,2,0,20,1,1,1,0,1,0,1,1,1,1
14,17,9,6,3,0,1,1,1,30,31,16,13,29,21,1,1,1,1,1,1,1,0,0,0
34,12,22,4,7,26,0,0,1,2,0,2,2,0,0,0,1,1,1,0,1,1,0,0,0
2,2,5,6,6,4,0,1,2,16,5,10,10,0,4,0,0,0,0,1,0,1,1,1,1
6,6,16,17,15,19,1,0,0,58,23,53,34,2,26,0,0,1,1,0,1,1,1,1,0
170,179,175,147,167,81,1,2,2,18,31,44,23,44,47,0,1,0,1,1,1,0,1,1,1
28,14,22,11,3,19,1,0,2,1,10,9,8,10,5,1,1,0,0,1,0,0,1,1,1
6,26,17,16,10,27,1,2,2,1,12,23,27,18,28,1,1,1,0,1,1,1,1,1,0
63,87,78,69,12,6,0,0,1,1,13,3,1,11,8,0,1,1,1,0,0,0,1,1,0
181,150,154,163,75,131,2,0,2,2,2,5,5,10,8,0,0,1,1,1,0,1,0,1,0
39,3,11,29,19,46,1,1,2,3,4,3,2,2,0,0,0,1,1,1,0,0,0,1,0
166,96,201,154,185,63,2,1,1,71,19,18,78,76,35,1,1,1,0,0,1,1,0,1,0
26,16,34,12,36,43,1,2,1,8,25,17,11,9,28,0,1,0,1,1,1,0,0,1,0
54,16,46,72,64,8,0,2,1,75,59,74,87,32,94,0,0,1,1,0,1,1,0,0,0
42,83,65,99,6,31,0,1,2,41,42,15,48,0,57,1,1,0,0,0,0,1,0,1,0
130,23,129,143,115,29,0,1,2,23,65,49,71,33,42,1,1,1,0,1,0,1,0,0,1
34,62,86,48,15,143,0,1,2,3,12,11,7,12,17,0,0,0,0,1,1,0,0,0,0
8,6,3,4,5,15,0,0,0,72,70,106,112,96,134,1,1,1,0,0,1,1,1,0,0
52,70,73,13,40,33,0,1,0,18,54,79,73,22,38,0,1,0,0,1,1,0,1,1,1
56,26,18,143,55,56,2,1,0,12,15,47,37,15,52,1,1,0,1,1,0,0,0,0,1
70,108,45,82,101,25,1,0,2,6,19,25,30,9,19,0,0,1,0,0,0,0,0,1,0
15,7,8,0,5,8,0,0,2,36,0,35,1,16,27,0,1,1,0,0,0,1,1,0,1
110,31,173,89,48,37,2,2,0,3,8,12,13,14,2,0,1,1,1,0,1,1,0,1,1
101,0,6,38,61,59,1,1,0,1,17,11,22,23,13,1,1,1,0,0,0,0,1,0,0
47,62,84,96,97,61,0,0,2,8,17,16,49,14,30,0,0,0,1,1,0,0,1,0,1
2,3,0,13,7,5,0,0,0,16,12,16,8,24,20,0,0,1,1,0,0,0,0,1,1
86,81,2,0,4,21,0,1,0,8,7,13,17,8,9,0,0,0,1,0,1,1,0,1,1
10,50,40,40,0,46,2,0,0,33,61,0,26,20,4,0,1,1,0,0,1,1,0,1,1
129,113,86,7,91,113,0,0,1,0,19,61,35,9,0,1,0,1,1,0,1,1,0,1,0
5,22,94,166,106,87,0,1,2,18,37,22,0,30,11,1,0,0,0,0,1,0,1,0,1
210,197,109,213,67,229,0,1,2,24,22,23,0,22,14,0,1,1,1,0,1,0,1,1,0
79,50,32,32,38,24,0,0,0,12,5,42,1,35,17,0,1,1,1,0,1,1,1,1,0
4,4,3,5,0,0,0,0,2,1,21,18,20,0,6,1,1,1,1,1,1,1,1,1,0
37,29,12,0,27,42,1,0,1,8,10,5,18,9,3,1,0,0,1,1,0,1,1,0,0
79,109,5,143,16,84,0,0,1,27,19,63,55,67,33,1,1,0,0,1,0,1,1,0,1
41,6,76,10,11,49,1,2,1,15,17,12,2,10,4,1,0,0,1,0,1,0,0,0,1
152,20,99,130,212,181,0,2,1,25,52,32,12,50,6,1,1,0,0,0,0,0,0,1,1
115,28,107,28,92,169,1,0,0,1,49,13,31,48,17,1,1,1,0,0,1,0,0,0,1
106,10,80,111,83,101,1,2,1,37,38,27,20,11,31,1,1,1,1,0,1,0,1,1,0
2,43,104,101,131,59,0,0,2,6,1,12,22,14,17,0,0,1,0,0,1,0,1,1,0
53,34,55,16,90,9,2,2,2,2,5,29,13,21,27,0,0,1,1,0,1,0,1,1,1
2,98,81,110,88,56,2,1,0,624,528,348,852,732,0,0,0,1,1,1,1,0,0,1,0
37,17,89,100,98,86,0,2,0,12,3,11,13,3,3,0,0,0,0,1,0,0,0,1,1
200,1,124,217,129,100,1,2,0,51,14,23,48,53,84,0,1,0,1,1,1,0,1,1,1
128,128,104,158,59,9,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
142,164,165,216,30,207,0,0,0,13,13,0,0,0,0,0,1,1,1,0,0,1,0,0,0
9,109,90,108,63,31,1,1,0,1,1,3,0,0,0,1,0,1,1,0,0,0,0,0,1
19,73,89,21,61,140,1,0,0,35,43,18,25,26,51,0,0,1,1,1,0,0,0,0,1
48,8,57,18,2,154,0,2,1,3,3,2,3,0,2,1,1,0,1,1,0,1,0,1,1
133,107,104,231,225,230,1,2,2,6,2,14,7,14,15,0,1,0,1,0,0,0,1,0,1
2,1,1,2,0,2,0,2,2,9,37,25,16,8,17,1,0,0,0,0,1,0,0,0,0
90,52,25,70,31,22,1,1,0,22,50,41,66,18,3,0,1,1,0,1,0,0,1,1,1
21,5,20,1,27,21,1,0,2,46,17,7,2,41,39,1,1,0,1,0,0,1,1,0,1
49,69,12,81,105,24,0,1,1,21,20,3,19,12,23,0,0,0,1,1,0,0,1,0,1
152,143,175,13,119,173,1,2,1,21,34,31,42,40,2,0,1,0,1,0,1,1,0,1,0
158,40,99,97,113,43,0,2,1,34,12,52,48,49,6,1,0,1,1,1,1,1,0,1,1
135,92,89,43,39,139,2,0,1,38,2,46,65,26,81,1,1,1,1,0,0,1,1,1,0
56,90,116,67,102,43,0,1,2,46,77,81,25,55,66,1,0,1,1,1,1,1,0,0,1
26,24,97,65,138,101,2,2,2,41,20,62,5,52,80,1,0,1,0,0,0,1,1,0,0
56,96,94,142,112,27,0,1,0,0,1,0,2,2,0,0,1,1,0,1,1,1,1,1,0
110,144,68,108,50,115,2,2,1,16,33,20,26,22,11,1,0,1,1,0,0,1,0,1,0
84,176,204,191,11,161,0,1,2,53,35,13,47,50,3,0,0,1,0,1,0,1,1,1,0
94,35,52,41,97,48,1,2,1,32,5,42,51,34,47,1,0,0,1,1,1,0,1,0,0
27,229,175,56,213,140,0,1,1,6,16,28,28,25,0,1,0,1,0,1,1,1,0,0,1
38,99,120,56,4,29,2,1,0,5,24,21,11,19,2,1,0,1,1,1,1,1,0,0,1
10,13,11,5,15,8,0,0,0,6,9,55,53,45,15,1,0,1,1,1,1,1,1,1,0
5,57,29,28,34,63,0,2,0,19,13,10,10,11,19,1,1,0,0,1,1,1,1,0,1
18,0,31,54,4,71,2,0,2,23,63,49,30,16,78,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,59,10,57,6,64,62,1,1,1,0,0,0,0,0,0,1
45,111,93,37,100,4,2,1,1,13,14,12,6,1,3,0,1,1,1,0,0,1,0,0,1
15,42,16,33,56,89,1,0,0,48,34,66,32,60,13,1,0,0,1,0,1,1,1,1,1
69,65,47,15,37,11,1,1,1,65,20,45,4,66,5,1,1,1,0,1,1,0,1,0,1
14,3,3,9,0,5,2,2,1,87,67,12,36,42,42,0,1,1,1,1,1,1,1,0,1
18,60,122,34,160,146,0,2,0,15,8,1,6,11,10,0,0,0,0,1,1,0,0,0,1
3,42,42,0,6,118,2,0,2,2,5,5,29,50,34,0,0,1,0,0,1,1,1,1,0
4,56,23,46,55,32,0,2,2,29,13,5,3,5,29,1,1,0,1,1,0,1,1,1,0
60,37,21,74,11,33,1,1,2,34,23,74,72,70,2,1,1,1,1,1,0,1,1,0,1
105,36,48,21,40,16,2,1,0,6,12,14,15,2,2,1,1,1,1,1,0,0,0,0,1
0,13,36,83,24,52,1,2,2,74,26,34,84,62,47,1,0,0,1,0,1,0,1,0,1
2,20,47,79,62,75,0,0,2,1,26,26,8,23,12,0,1,1,0,0,0,1,1,1,1
22,22,41,123,179,58,0,1,0,24,43,4,64,5,10,1,0,0,0,1,1,1,0,0,1
52,44,100,58,98,37,1,1,1,10,14,6,8,3,8,1,1,1,1,1,0,0,0,1,0
127,85,160,168,225,50,0,2,1,3,70,52,18,19,76,0,0,0,0,0,0,0,1,0,1
44,5,38,14,56,28,1,2,1,20,19,2,24,5,6,1,0,0,0,0,1,0,1,0,0
0,29,34,38,40,0,1,1,1,15,30,83,20,88,8,1,1,0,0,0,0,1,0,0,0
17,42,46,51,57,17,1,2,1,2,14,9,8,17,16,1,1,1,0,1,0,1,1,0,0
49,48,9,43,4,52,0,0,2,13,11,0,3,9,19,0,0,1,0,0,0,1,0,1,0
88,185,83,53,43,28,2,2,2,34,24,23,47,19,15,1,1,1,1,1,1,1,0,1,1
5,7,5,7,6,5,2,0,0,6,4,3,7,3,1,1,0,1,1,1,0,0,1,0,1
45,34,34,43,22,18,1,2,1,27,46,12,63,27,26,0,1,1,0,1,0,1,1,1,0
138,79,35,7,78,27,2,2,1,31,24,2,47,31,4,1,0,1,1,0,0,1,1,1,1
44,131,91,83,21,63,2,0,0,8,1,4,8,0,7,0,0,1,1,0,1,0,1,1,1
179,169,23,197,73,132,2,0,1,67,37,38,12,61,12,0,1,0,1,1,0,0,1,0,1
1,2,8,9,12,14,1,2,1,63,48,37,39,32,10,0,1,0,0,0,0,1,0,0,0
162,21,100,125,189,203,0,1,2,71,74,18,22,57,34,1,0,1,0,1,0,1,0,1,1
33,15,4,19,8,12,2,1,1,19,0,0,19,19,19,0,1,1,1,1,1,0,1,1,0
7,3,6,8,3,1,0,0,2,25,21,17,17,29,28,0,1,1,0,1,1,0,0,1,0
39,10,7,31,18,29,1,2,1,30,25,1,28,20,21,0,1,0,0,0,1,1,1,1,1
36,87,107,49,123,132,2,1,1,85,74,9,76,46,10,1,1,1,0,0,1,0,0,1,1
175,87,63,53,72,166,2,1,2,24,0,0,14,30,21,1,0,1,0,0,1,1,1,1,0
144,144,163,83,146,142,1,1,1,25,33,6,30,6,7,1,0,1,1,0,1,0,0,0,1
107,105,3,106,121,20,1,1,0,62,84,89,34,72,10,1,1,0,1,0,1,0,0,0,0
43,5,64,70,24,31,0,0,2,4,9,6,3,2,9,1,1,0,0,1,1,1,0,0,1
135,52,139,16,2,8,0,1,2,46,22,23,30,7,40,1,0,0,0,0,0,1,0,1,0
71,4,31,11,50,83,2,2,2,9,12,12,2,7,12,1,1,1,1,0,1,1,1,0,0
8,25,44,34,4,32,1,2,1,15,15,15,6,15,15,1,1,1,0,0,0,0,1,0,0
147,5,106,70,48,76,0,2,1,15,30,26,28,8,46,1,0,0,0,0,1,1,0,0,0
184,73,193,89,50,170,1,0,0,58,58,73,75,20,11,1,0,0,0,1,1,0,0,0,0
59,21,86,22,70,38,2,2,2,3,10,15,58,26,52,1,0,0,0,0,1,1,0,0,0
7,22,22,23,12,17,0,1,1,6,19,3,14,6,25,0,1,1,1,0,1,1,0,1,1
8,24,23,17,7,20,0,1,2,1,11,1,1,1,0,1,0,0,0,1,0,0,1,1,1
5,1,6,4,4,6,0,2,2,12,28,57,56,9,14,1,0,0,1,1,1,0,0,0,1
22,38,238,159,233,123,0,2,0,21,3,10,3,21,9,1,1,1,0,0,1,1,0,1,0
96,21,17,8,54,97,0,0,2,20,38,14,64,43,20,1,1,1,0,0,0,1,0,0,1
22,38,180,36,13,26,1,1,1,45,36,25,3,18,46,1,1,1,1,1,0,0,0,0,0
36,53,41,85,29,53,0,0,0,27,56,61,34,64,58,1,0,1,0,0,1,0,0,1,0
14,17,13,71,81,12,0,1,0,9,13,10,11,6,2,0,1,0,0,0,1,0,0,1,1
96,103,94,89,83,13,0,1,2,12,19,0,23,26,5,1,0,1,0,1,1,1,1,1,0
16,6,112,26,37,27,0,0,0,22,32,18,13,37,9,0,0,1,0,1,1,0,1,1,1
49,20,240,23,199,73,1,1,2,0,19,16,18,13,21,1,1,1,1,0,0,1,0,1,1
96,22,23,56,27,40,2,1,0,38,40,38,16,15,20,1,0,0,1,1,1,1,1,0,1
9,13,17,23,1,19,0,0,2,13,19,17,16,48,35,1,0,0,1,1,0,1,1,1,1
189,111,105,212,54,38,0,1,1,0,33,0,0,6,42,1,1,1,1,0,1,1,1,0,0
196,10,146,188,109,150,2,2,0,1080,1098,72,504,1386,702,0,1,0,0,1,0,0,0,1,1
56,136,130,185,124,55,0,0,1,336,464,576,48,256,432,1,0,1,1,1,1,0,0,0,0
44,27,7,12,38,53,1,1,1,46,25,19,6,11,29,0,1,1,1,0,0,1,0,1,1
17,0,29,1,16,16,2,2,2,41,17,26,38,6,21,0,0,0,1,1,1,0,0,1,1
4,58,1,64,29,42,0,1,1,52,37,8,48,62,24,1,1,0,0,1,1,0,0,0,0
207,199,14,85,218,141,0,0,0,27,19,11,38,0,5,0,0,1,0,1,0,0,1,1,0
48,0,109,88,24,62,1,0,2,7,0,7,4,5,9,1,0,1,0,0,0,1,0,0,0
27,82,148,180,9,71,0,0,2,30,6,2,24,3,19,1,1,1,1,1,0,0,0,1,0
3,2,2,1,1,1,0,0,2,38,38,9,31,30,24,1,1,0,1,1,1,0,1,0,1
56,113,6,89,136,78,2,2,2,1,4,10,12,4,3,0,1,1,0,1,0,1,1,1,0
81,2,55,69,28,46,2,1,1,8,23,1,17,14,13,0,1,1,1,1,1,1,0,1,0
69,77,48,97,98,85,1,1,1,50,58,61,44,30,29,0,1,1,0,1,0,0,1,1,1
15,1,56,150,211,85,2,0,0,9,5,14,12,6,16,1,0,0,0,0,0,0,1,1,0
6,46,8,5,0,36,0,1,0,13,11,45,10,39,21,1,0,0,0,0,0,1,1,0,1
146,201,56,123,180,202,0,1,0,45,46,57,34,56,20,0,1,0,1,0,0,0,1,0,0
193,192,61,75,36,84,2,0,0,43,52,33,16,21,55,1,1,1,1,1,0,0,1,1,0
167,80,54,5,171,167,0,2,1,45,26,44,13,48,21,0,0,1,0,0,1,0,0,1,1
13,13,44,45,7,45,2,1,1,47,53,15,24,19,61,1,0,1,1,1,0,1,0,1,1
8,11,6,8,11,11,0,0,2,64,84,80,92,12,74,1,1,1,0,1,0,0,0,1,0
62,227,195,198,181,78,0,0,1,14,15,6,4,18,18,1,0,0,1,1,0,0,1,0,1
54,32,2,45,44,34,1,2,0,41,29,52,0,33,14,1,1,1,0,0,1,0,0,1,1
103,90,43,116,20,92,1,0,2,35,8,70,33,92,87,1,1,1,0,1,0,1,1,1,0
2,38,41,62,14,34,1,1,1,28,4,28,16,60,29,0,0,0,1,1,0,0,1,0,0
119,161,142,15,99,50,0,0,0,14,20,86,74,90,75,0,0,1,0,0,0,0,0,1,0
152,151,23,97,107,23,1,1,1,6,13,19,19,58,3,0,0,1,0,0,0,0,0,1,0
99,52,29,124,155,64,2,1,0,33,39,45,36,54,35,1,1,0,0,0,1,0,1,1,0
4,11,20,10,33,28,0,1,0,19,36,11,55,22,53,1,0,1,0,0,1,1,0,1,1
9,47,137,61,36,130,2,0,2,33,17,18,39,18,30,1,0,0,0,0,0,0,0,0,1
9,74,156,51,16,118,0,2,0,24,17,20,9,5,2,1,1,0,1,0,0,1,1,1,1
45,14,4,29,48,61,2,0,1,30,16,34,1,13,12,1,0,0,1,1,1,0,0,1,0
48,29,32,20,49,1,2,2,2,13,8,11,21,20,0,1,1,1,1,1,1,1,0,0,0
46,51,5,16,58,55,0,2,2,10,37,44,20,4,7,1,1,0,0,1,1,0,1,1,0
78,64,12,25,4,38,1,1,2,13,13,17,31,62,55,0,1,0,0,0,1,0,0,0,1
30,172,5,112,137,23,0,2,0,14,13,58,48,57,28,0,1,0,0,0,1,0,0,0,0
94,97,101,89,41,93,1,0,2,17,12,23,14,17,7,1,1,0,0,0,1,0,1,1,1
144,112,87,145,93,43,1,1,0,73,79,57,25,60,52,0,0,0,1,0,1,0,0,0,0
6,4,0,2,1,6,2,2,2,5,8,13,13,7,9,1,1,1,1,1,1,0,1,0,1
6,1,10,7,10,2,2,1,2,37,23,42,61,17,18,1,1,0,1,0,0,1,1,1,0
6,3,0,6,0,5,1,2,1,20,20,8,23,22,19,0,0,0,1,1,1,0,1,1,1
23,119,29,119,18,62,0,2,2,1,33,18,30,30,12,0,1,0,1,1,1,1,0,0,0
46,57,43,29,29,154,2,1,1,15,10,0,8,5,20,1,1,0,1,0,0,1,0,1,1
20,85,45,74,94,116,2,2,1,4,36,18,14,40,38,1,0,1,0,1,0,1,0,1,0
25,28,25,23,18,18,2,0,1,53,52,32,33,81,25,1,1,1,0,0,0,1,0,1,0
164,148,38,141,34,216,1,0,0,24,75,52,91,23,77,0,1,1,0,0,0,0,0,1,0
41,29,29,104,83,42,1,1,0,48,21,1,47,39,1,1,1,0,0,1,0,0,0,1,1
47,160,108,66,52,17,2,2,1,120,60,60,80,100,0,0,1,0,0,0,1,1,1,0,0
124,73,11,204,11,144,2,2,0,1,6,1,1,2,8,0,0,0,0,1,0,1,0,1,0
189,160,72,88,107,57,0,0,2,9,44,12,64,44,21,0,1,0,1,1,0,1,0,1,0
32,36,20,28,27,31,1,0,1,58,36,68,9,64,71,0,1,1,1,1,0,1,1,0,1
66,37,18,63,33,40,1,2,2,4,27,30,12,15,16,0,1,1,0,0,1,0,0,0,1
12,7,55,62,6,72,1,1,2,5,4,4,3,1,4,1,0,1,1,0,1,1,0,0,1
68,135,117,78,88,18,2,0,1,3,64,55,43,65,18,0,0,0,1,1,0,1,1,1,1
11,155,96,155,37,95,0,0,2,14,13,19,13,21,13,0,1,0,1,0,1,1,1,1,0
15,0,121,99,1,132,0,0,0,28,52,0,41,22,73,0,0,1,0,1,1,0,0,0,1
27,44,40,2,34,38,2,2,2,98,112,56,14,308,308,0,0,0,1,1,1,0,1,1,1
7,5,8,0,5,5,2,0,2,11,0,6,1,6,1,1,1,1,1,0,1,1,0,1,0
106,81,175,130,27,163,0,2,0,21,47,39,4,35,0,1,0,0,0,1,1,1,1,0,1
32,3,32,54,45,35,0,1,0,7,20,3,1,25,9,1,1,1,0,0,0,1,0,0,0
136,73,168,170,30,143,0,0,0,33,20,0,27,35,4,1,0,1,1,0,0,1,0,1,0
51,141,5,51,46,78,2,1,0,84,32,23,89,58,45,0,0,0,1,0,1,0,0,0,1
13,14,23,9,1,13,1,0,1,29,28,20,50,18,36,0,1,1,0,1,0,1,1,0,0
205,95,191,148,56,142,0,0,0,6,0,36,58,14,8,0,1,1,0,0,1,0,0,0,0
130,152,22,128,71,101,0,1,2,49,41,15,0,5,36,1,0,0,0,1,0,0,1,0,1
26,21,45,49,9,76,0,2,2,35,6,7,29,6,27,1,0,1,0,1,1,1,0,1,1
4,102,46,48,69,101,1,2,1,45,29,88,62,64,5,1,1,1,1,0,0,1,0,0,1
107,81,23,49,94,114,0,2,2,59,55,18,38,18,40,1,0,0,0,1,0,1,1,1,0
25,3,21,29,34,71,2,2,2,20,62,61,34,0,31,1,1,1,1,0,1,1,1,0,0
64,50,72,21,152,99,0,0,0,0,1,3,3,0,3,0,1,0,1,0,0,0,1,1,1
135,91,91,144,23,67,1,1,2,2,9,7,10,9,8,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,2,2,2,16,4,4,2,3,20,1,0,0,1,0,1,0,0,1,0
54,245,240,165,243,146,0,1,2,170,136,85,85,204,0,1,0,1,0,0,0,0,0,0,1
-21,33,23,38,17,3,2,0,0,12,12,7,10,9,8,1,0,0,1,1,0,0,0,0,1
195,161,117,79,133,107,2,0,0,4,8,8,12,32,46,0,0,0,0,0,0,0,1,1,1
2,32,42,23,59,58,2,2,2,7,2,9,6,6,1,0,1,0,1,0,1,1,0,0,1
9,7,20,26,34,28,2,1,2,7,0,7,7,0,7,1,0,0,0,0,1,1,0,1,1
51,13,26,16,81,49,2,0,2,61,35,53,54,42,13,1,1,1,1,0,0,1,0,1,0
21,33,29,22,17,6,1,2,1,7,25,26,16,36,25,1,1,0,1,0,0,0,1,1,1
44,27,50,3,12,16,1,2,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
5,33,33,33,18,5,2,2,1,112,152,120,152,48,16,0,1,1,1,0,0,1,0,0,0
10,112,107,13,50,76,1,2,1,85,59,37,29,18,51,0,1,1,1,1,1,1,1,0,1
24,7,9,22,13,10,1,0,1,39,27,11,14,27,5,0,0,1,1,1,0,1,0,1,1
50,125,118,125,69,40,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0
47,80,23,68,8,35,2,2,2,73,42,64,22,28,74,1,0,1,0,0,1,0,1,0,0
21,96,122,1,5,17,2,1,0,42,29,23,13,41,47,1,0,0,1,0,0,1,1,1,0
82,78,160,181,57,194,1,1,1,54,34,17,27,94,72,0,1,0,1,1,1,0,0,0,0
20,5,21,12,24,26,2,0,2,57,33,8,25,57,17,1,1,1,0,1,1,1,0,0,1
51,27,60,70,6,60,2,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
18,80,56,96,78,27,1,1,0,15,24,1,7,21,6,0,1,0,0,1,1,1,1,0,0
12,33,13,18,26,12,2,1,1,30,26,0,9,52,23,0,0,1,0,1,0,1,1,0,1
80,67,27,78,72,70,1,0,1,16,67,37,24,11,44,1,1,1,1,1,1,0,1,1,0
80,184,6,11,162,4,2,1,2,7,5,5,1,14,0,0,1,0,1,0,1,0,0,1,0
207,86,84,42,26,10,0,0,1,21,68,20,67,20,16,0,1,1,0,1,0,0,0,0,0
57,10,1,65,67,7,0,2,0,7,40,19,53,61,56,0,1,0,1,0,0,0,0,0,0
6,79,60,69,40,11,1,0,1,4,4,94,21,3,14,1,1,0,1,0,1,1,0,0,0
98,199,86,8,182,148,0,0,0,8,29,27,10,16,5,1,1,1,1,1,0,1,0,1,0
29,38,0,21,37,35,1,1,1,3,11,9,5,13,3,0,1,0,1,0,1,0,1,0,1
61,158,4,125,121,103,2,2,1,43,2,4,40,4,36,0,0,1,0,0,1,0,0,0,1
73,83,77,128,110,3,2,1,1,5,1,4,23,2,65,1,0,1,1,1,0,0,0,1,1
78,59,12,83,73,45,0,0,1,17,19,22,5,8,21,0,1,0,1,0,1,1,1,0,0
8,10,2,2,8,3,0,1,0,68,69,51,69,38,43,1,0,0,0,1,1,1,0,0,1
78,8,51,64,35,57,1,2,2,19,34,69,24,32,55,0,0,1,0,1,1,1,0,0,1
26,1,17,8,22,5,0,0,1,34,63,16,35,27,23,0,0,0,1,1,1,0,1,1,0
60,52,100,61,74,39,0,2,1,0,14,7,0,7,7,1,1,1,1,0,1,0,0,1,1
